Order_ID,User_ID,Gender,Age,Location,Product_ID,Category,Price,Quantity,Discount,Payment_Method,Order_Date,Delivery_Time_Days,Is_Returned,Total_Amount
fa157a3c-4960-4f66-b9f7-6d166024bd47,3e58e0b7-16ac-4938-b4b3-b675063768a2,Male,34,Hyderabad,6e196f7b-60d3-460c-ac66-91f163ca272d,Books,1176.01,2,0.26,Cash on Delivery,2025-03-06,7,0,1740.4948
9cd8a379-108b-4024-a038-80c18ec3dd91,75cc717e-6000-4954-a9e5-dc513cdf853d,Other,,Kolkata,08bac79b-0aa1-44d2-b79f-9757b4392288,Sports,893.16,5,0.02,Cash on Delivery,2024-12-12,10,0,4376.484
911dd48c-75c0-44bb-8dc4-8edcbaa9a910,ea925730-f21a-41ad-8497-1b495279f80a,Female,25,Chennai,371b56ec-3925-4085-82ba-bbabe536ee8d,Home,550.28,4,0.03,Credit Card,2024-04-16,1,0,2135.0863999999997
f8d8f02e-adb8-4e18-b086-2189a914f992,8ded6628-58e6-4533-aa91-2639d2a1d667,Male,,Kolkata,5600eec7-da5a-4af7-ab46-b9eaa8191351,Books,278.56,4,0.06,Credit Card,2025-03-23,3,0,1047.3855999999998
1c446d47-929f-4543-ad98-dcd7cb3c98ff,2146e5bf-3f47-4cbf-8c46-cfacff1a8178,Male,,Mumbai,9b64848b-d35c-47a3-af95-523467f0b0c4,Automotive,504.28,3,0.08,Cash on Delivery,2025-03-17,11,0,1391.8128
785ba0d1-46ea-449a-b596-45725bfd94d7,7470bda9-8c4a-4d18-9387-efbba318b952,Female,43,Kolkata,e4e28df1-0d19-4ab0-8dfb-f423b9014a39,Sports,560.2,4,0.49,Debit Card,2024-07-27,10,0,1142.8080000000002
e09c260d-ee81-46d2-b521-c5a40daf3f5a,66495846-eaa5-4843-b19e-0bed1617932c,Female,60,Mumbai,a46aeafd-da42-4cb4-98ed-a953c2989f28,Toys,1197.41,5,0.17,Cash on Delivery,2024-04-07,4,0,4969.2515
63bf06d1-70c4-476b-ba39-3d9441e9ddbd,67d85f23-0187-477f-b1f9-bf60d8ef6165,Female,46,Pune,524d014d-54ed-4cdc-83d7-ab49816efdf1,Home,736.92,4,0.15,Debit Card,2024-02-23,5,0,2505.528
0f2e431e-7ede-4069-8deb-db0f1e92ea93,b8b5fac4-bc58-4ecf-a289-8ae693c87756,Female,47,Bangalore,760f100e-c663-45df-ac18-2643eb044579,Electronics,1093.46,,0.03,Cash on Delivery,2024-04-27,6,0,
3a5921fe-9937-4108-829c-19f33775c0a2,b47a92ea-34e7-4ab5-8ecc-d58a796bd6df,Female,38,Kolkata,a64c049a-2ef4-45a0-b075-8a126d3639f6,Electronics,1640.99,,0.32,Credit Card,2024-11-16,12,0,
a19ff178-0118-40d7-9657-544df5fb652b,a24f87a9-250b-4ba9-b435-4f3f0e916ca4,Male,68,Delhi,d44e72f1-9a2b-489d-9e72-fae66d7000b7,Electronics,956.1,,0.33,Debit Card,2024-04-16,11,0,
22ace18d-8717-40a8-a88e-3e43440e4ecc,f150cee6-e56f-4bb9-bc97-f71e757c7092,Male,,Hyderabad,2835e07d-8dec-47b0-b02e-dfbca914d96a,Home,2039.58,4,0.09,,2023-10-24,2,0,7424.0712
36f50227-a8b7-4f13-a368-bf95e4356792,372e6c44-6ac3-477b-a468-8df3df687269,Male,,Kolkata,11fecc6e-d741-496c-8bbf-5ff0c22aaa20,Beauty,412.09,,0.46,Debit Card,2024-05-07,13,0,
a6914e0d-9358-4434-91b1-cff9697a35d4,acd1025c-4071-49a0-ba6a-bc692e1400ea,Female,29,Mumbai,09599e0b-7f6f-4f79-971a-55d06a9a7aa5,Electronics,924.71,3,0.4,Credit Card,2023-11-26,5,0,1664.478
2063e803-37c2-4037-b998-0f1cad22b13d,92ea96aa-19de-439d-b68a-51403741ea63,Male,,Pune,a8999042-42cb-4e2d-b5e3-ebae06432f29,Clothing,730.34,5,0.12,Cash on Delivery,2024-07-24,12,0,3213.496
a94eafd2-ec01-4c85-81dd-193361ed9423,be52c701-f3b9-4701-932c-a7014c34c39b,Female,67,Kolkata,ccd5fdad-b295-4ef4-b22f-8082b3b2f3bb,Clothing,1468.25,,0.24,Credit Card,2024-08-25,3,0,
a2192e59-62d4-415c-8543-34b63444333c,784e3b41-e1f1-4faa-a7f6-96e1b1e958cd,Female,34,Chennai,f88aac17-dd81-4685-8181-ccff79cb2487,Toys,-119.9,,0.23,Credit Card,2025-06-04,,0,
69a908c6-9afb-4bfe-877b-3c3b87ba5fb7,8592b919-cbb2-427d-82d5-650d8d655d53,Female,22,Bangalore,28dec7aa-bf90-470c-90ac-0d091e9a1253,Toys,278.44,5,0.17,Debit Card,2024-05-29,2,0,1155.526
211e7edb-869e-499b-85ff-1f944c767814,62bac71b-1ab3-4189-9d07-967c46a6c435,Male,35,Chennai,23c5c341-7129-4426-afbf-30aff5b04d64,Beauty,946.33,3,0.41,UPI,2024-12-21,13,0,1675.0041000000003
340d8cac-3170-4f87-898e-e6d526ab4c9e,411044b6-22cb-48d5-9c51-6f2c137e31d9,Female,,Chennai,cb428729-ce7a-4440-9642-75bb3cb9a944,Home,1775.69,1,0.05,UPI,2025-07-05,10,0,1686.9055
c14121e1-5b7d-4301-ac06-c5f1bb05f0fd,98bc00fe-ab7a-4c45-b75f-1c9e6b1b8b36,Male,60,Hyderabad,7583bf3d-d23b-4669-b843-50da9995cf56,Books,1112.92,2,0.21,Cash on Delivery,2024-02-17,2,0,1758.4136
be698bde-65f4-4925-bb83-1f9b589363a6,c26fc052-f0ad-42c6-826d-3e0679e822ec,Female,66,Kolkata,555abb59-a566-4bef-8971-1cbb46f948c7,Electronics,324.23,5,0.21,PayPal,2025-06-23,1,0,1280.7085000000002
34783017-4853-4b54-93b0-b4f25df8252d,9afd8183-850d-4c82-b61e-c7d2060b6186,Male,35,Hyderabad,5b09ec1a-a29e-458b-aa97-31e883a0ba4e,Clothing,401.42,2,0.23,PayPal,2023-11-08,7,0,618.1868000000001
a74c7bd8-be02-421c-8024-d34e97451077,d0b5929d-40af-485a-8e0f-56a4f9325a0e,Male,65,Mumbai,f220fcf1-6288-441b-99bc-ff8a846ba4e1,Automotive,1836.49,3,0.43,Debit Card,2024-03-13,14,0,3140.3979000000004
68d5484a-ccc9-42ea-9e4b-a951a29835a5,8e564d4e-73fa-4a1e-bbeb-1e387c1372c3,Female,19,Mumbai,91ce5718-902a-45f6-beb0-f17b642a902a,,689.43,4,0.11,Cash on Delivery,2024-08-17,1,0,2454.3707999999997
13ccd802-f054-4691-94d6-76c33009a1e5,c726eb95-6157-47ea-95d6-e219ec7c9b73,Male,43,Delhi,1181c8de-2f27-47bc-a8aa-1bdebf2f7586,Toys,528.52,4,0.05,UPI,2025-02-18,12,1,2008.3759999999997
1c02d5fd-17b2-4903-9926-54f151e48f6c,5b58b094-5374-4c17-b67c-4fdaab562e3e,Male,59,Bangalore,30feed4d-f466-4484-8c69-f5c85ae21717,Automotive,1738.69,,0.31,Cash on Delivery,2023-09-17,11,0,
78374a17-eabc-402b-89ee-f342fff9588d,6c9e977f-efb6-4ef4-9b74-c3d2b3129233,Female,27,Pune,3e6dd847-9b4a-4f51-9abd-4d60ce50a2c1,Toys,1505.55,4,0.09,,2023-11-05,5,1,5480.202
3ee8c2e1-2c2b-4b14-8f3a-0f5afbcfeddd,ed020cc8-92d2-4e91-94e7-49e290243d4c,Female,,Pune,39f774e4-8e7f-4dbc-985b-23794e326eae,Electronics,1637.03,5,0.04,Debit Card,2024-04-17,2,0,7857.744
0e2f2ca2-4405-404f-b998-4b3c009213a9,43455728-4c9d-4f68-a3ad-2c30202681b5,Female,33,Mumbai,1d4063ca-0e82-4c58-aa46-ae7e9d6dd657,,524.98,4,0.21,PayPal,2024-12-29,,0,1658.9368000000002
8534765d-3b99-4219-b37e-ec5e1ea4167c,bb57187c-8846-4dc7-a9c8-a7c852c2ae21,Female,61,Ahmedabad,6348d727-e292-4a7a-9c82-d9a1cb6d15ff,Electronics,237.45,5,0.11,UPI,2024-11-08,6,0,1056.6525
da7bb145-1a8b-4ed4-943a-72b8fe12f6bb,77890d70-61a6-4dd4-b7a3-fb15a5f69580,Female,45,Chennai,7f5ffe0d-b6a0-4053-a02d-0e8992cc2968,Toys,1066.58,2,0.18,Credit Card,2023-10-05,2,0,1749.1912
a0529717-0b0c-4f19-a9e8-0ccf2e537414,e5df292d-4a98-421b-9ed0-b6f149cec753,Male,57,Ahmedabad,cd318209-b707-4926-8295-090aa0d69b34,Home,1167.56,2,0.13,Credit Card,2024-06-21,12,0,2031.5544
b244570a-a477-408e-bd5f-5480a97c103d,01682a75-b27b-4aa0-a97c-c1017138a5c4,Male,25,Kolkata,78a5ad3a-bdfc-407b-9d3c-5c419e493c4e,Books,1182.3,,0.05,Cash on Delivery,2025-07-12,4,1,
e7966d9f-a919-4af9-a3ee-f89682b8881b,48e24e0e-a081-47a0-83a0-e5201d675532,Male,19,Pune,1192097a-3e4e-4f3e-9e0d-7971346fac7b,Toys,1739.09,4,0.28,PayPal,2024-04-24,8,0,5008.579199999999
b9b5023e-6ad1-4131-83fb-5a8879053e1e,04401304-83bd-4ae3-af36-fda78c0e92d8,Other,,Delhi,db727b23-b0ff-4927-a646-f1984bd5839e,Books,133.12,4,0.01,UPI,2023-10-05,1,0,527.1552
a7dd8991-a5e5-4575-9887-1cfa8b18389e,ccfe1785-eced-435c-8873-81e4f1f515c9,Female,35,Mumbai,42cae7aa-e211-4829-b9de-81d8313ecd55,Home,1429.85,3,0.48,PayPal,2024-12-18,,0,2230.566
7c7667ed-d636-4c79-ae5a-8a87f21b3665,f60842fd-92cc-4f43-8259-593aff8638d9,Male,,Delhi,be5466ca-2576-444d-bd11-88f75a1c1e82,Home,451.69,3,0.17,UPI,2025-03-20,8,0,1124.7080999999998
99b93958-c7b0-4d63-9ff6-25eae7fb80a1,3b5f6994-9683-4a7e-910a-e6ca30a43e9b,Female,,Kolkata,3621e867-5bde-4da1-96cd-8920eb534a28,Home,1427.87,4,0.35,Credit Card,2024-06-03,,0,3712.462
2ccee2a7-5421-4c60-abd9-c0eebd4f4888,0c918f8f-5b2b-4667-84f1-7f453cc83c73,Other,32,Bangalore,417751f4-5fee-4d05-925f-af1b72c55e20,Automotive,762.52,1,0.41,UPI,2025-04-17,7,0,
f5c51932-5351-42a4-b4fe-34749f3e85f2,dfb7af50-35ec-4271-88b2-3e0bb8fe0402,Male,35,Pune,4339b0f4-7175-4d1d-be5e-642d05aa84c3,Sports,593.01,3,0.14,PayPal,2024-12-02,6,0,1529.9658
9584e507-f9f2-4b02-a2d7-cbe38db66cb1,5e410501-fbeb-43c9-b0f9-9abbed3f8c10,Female,62,Bangalore,e395e2cb-dfba-4bb7-aca7-c0d48eccfd6a,Books,695.05,3,0.37,Cash on Delivery,2023-11-22,,0,1313.6444999999999
414de44f-0433-4c3c-af3b-f344bc304800,27cf4400-0161-4e42-ba40-1c2b0a00367d,Female,,Pune,b354551e-7a5b-45a6-8d92-2e3d4345537e,Clothing,277.19,3,0.42,PayPal,2023-10-28,6,0,482.3106
ed0fb1cc-1c22-47eb-92ab-9068b15f9cf6,2018d3cd-c971-47aa-b752-dd271dc8dd0f,Female,,Mumbai,aac8de3a-79ff-4066-948c-6d735adfd0b9,Sports,1020.21,4,0.12,Cash on Delivery,2024-07-16,8,0,
7a6331ab-ba5a-4489-84d9-58fec00e90ab,194e57fc-5015-4706-9976-9fb7cbd0388f,Male,51,Mumbai,24c8eee6-53d5-42d8-b7c1-9c0e82aeef9c,Clothing,613.66,,0.5,Debit Card,2023-11-01,2,0,
96fdbda8-90e0-4f3f-b792-8d63d6ba433a,aca53fca-e13b-4d04-b112-8aa479e37e18,Female,,Bangalore,0a7b8d2a-ea05-4f88-80af-32cea572d8f2,Clothing,1393.15,4,0.01,,2023-07-25,,0,5516.874000000001
9cddaf58-f4bd-424a-b637-d86799713623,8e6a9f5e-35fa-4215-9020-1087e521a2d5,Other,27,Hyderabad,f180cd38-f43d-4f4b-821a-82f68178bdb8,Books,1320.03,5,0.11,Cash on Delivery,2024-07-03,2,0,5874.1335
9d8bcc0c-c13a-4f89-a7d3-81416bab66e0,40637c95-88ac-44e8-bae1-bff52b00742c,Female,,Bangalore,fd75337f-012b-4176-9796-dbb3e0f10d99,Automotive,1844.08,4,0.39,UPI,2024-02-19,13,0,4499.5552
ed4d708b-63dd-4c56-bb14-70d8d90d57b3,26b9e3d7-16c3-4c26-b25f-c0368a508b28,Female,,Pune,478ee385-dae0-4cf2-b7e9-c2e7ec277fa8,Clothing,1183.16,4,0.1,Debit Card,2023-07-25,9,1,4259.376
8ce7e9cd-c09f-4376-af02-144effd95406,3e1a5564-4656-485d-a642-da3b3e3fbc09,Other,28,Delhi,33855e82-3227-43c5-b898-db77985d41fa,Clothing,1260.34,1,0.35,Debit Card,2025-02-06,2,0,819.221
0bcaee15-0465-4548-b358-d0dcb90d3435,32365869-e45f-4e6d-baba-6d00e503248f,Female,37,Bangalore,262ba020-c2b6-4538-901e-9bb77f4060e8,Beauty,1700.05,1,0.43,Cash on Delivery,2025-01-25,1,0,969.0285000000001
6ebb1b47-72a2-49ed-a7b7-92c581527410,e705cab4-05d4-44cd-a66e-0a78065cbc06,Male,24,Pune,0f8d38b4-7733-43a5-87c8-edc9a10a7234,Home,686.17,4,0.48,UPI,2023-11-10,,0,1427.2336
a9d645df-bcb0-478c-8644-d2cfcad1407c,6efb6308-5235-4316-9e24-613b332cc092,Female,36,Delhi,2eeaf8b5-cbae-4310-afa9-734b3efa063c,Beauty,255.87,3,0.24,PayPal,2023-12-20,13,0,
c5c57f2c-4352-4035-aeab-431b7ef8b839,1d3fa1f9-abeb-4079-a2ca-3ef71353c3cf,Female,,Ahmedabad,3c3e90e7-f471-47de-86fa-30fc567cde2f,Books,1100.05,5,0.49,UPI,2025-04-01,12,0,2805.1275
12b7ca9f-9068-47d1-8282-5bfd1dc91bea,166a95fc-e228-4fba-a8c5-351df155166e,Male,43,,322b6e59-6d67-43cb-9896-b646dd3d0d35,Books,288.68,4,0.21,UPI,2024-07-16,8,0,912.2288000000001
3c1763e4-9e8c-4e4e-83cf-0dd9fb3ade1c,0eac52f6-1a86-4815-a98b-1d6d5c8c9f02,Female,23,Delhi,100c2f63-6a34-4b67-a748-a58f2df5b480,Electronics,2226.97,5,0.11,Credit Card,2024-12-08,4,0,9910.0165
731f5c02-3ae3-4dfc-a97a-a1f0bcfcd1d6,cc8210e5-f15a-4ace-9a77-affc2ad04b58,Other,40,Bangalore,b23b61ac-14bf-4559-9259-f030b10830c0,Clothing,1727.75,,0.26,Credit Card,2024-08-26,12,0,
a53cd59e-65fc-48a7-ae7b-fc04ae757e74,65b98002-4e82-4f98-905b-42e1c97e571b,Other,,Hyderabad,6760d0d4-1c6b-43ed-b433-c6c12ee1a34c,Sports,2081.99,1,0.32,Credit Card,2024-05-29,11,0,1415.7531999999997
f7aa107d-e502-4281-83f2-2e37ad8972d6,67dbbe7d-0dbd-45e1-acc3-112f3e09a6c0,Female,59,Pune,50baa513-d513-4059-bd44-bd050b1b458e,Automotive,1031.22,3,0.23,Debit Card,2024-07-01,13,,2382.1182
82b19ba1-9b7d-449f-ae07-4f109b8b6ab7,12c70d58-0e97-4f40-8ac0-cffea268b410,Male,45,Chennai,2443f9f7-f37a-4a7a-94a8-27008fad8ff7,Clothing,1275.29,4,0.28,PayPal,2024-12-30,7,0,3672.8352
493925c8-68f0-4b29-bdb5-3034d1fc38d5,7f13558e-c40c-411e-ba82-aa8ed37ed31a,,29,Kolkata,c98000cf-4b5c-4fc2-acbc-043be8df9a8c,Electronics,770.26,2,0.21,Cash on Delivery,2023-12-27,,0,1217.0108
76590d27-182d-47aa-8d25-7be1e25934b0,65814533-0dcb-487f-8836-855e1f0bc6dd,Female,,Pune,35b64df4-78bb-4a26-a21c-fea80cae88e4,Electronics,1441.46,2,0.26,Debit Card,2024-01-28,2,,2133.3608
d8223c1f-6ac1-49e5-946d-c387437b2b20,318cc7b6-2c6d-40bd-b721-96f19cd95cc0,Male,,Delhi,89b2e06a-026c-44da-a248-5da18d2d1797,Toys,392.23,5,0.48,Credit Card,2024-08-31,2,0,1019.7980000000001
140abc34-7b69-40e4-9153-ad75a920d7da,2baf3228-5ae1-4eff-b96f-98c32ed885bf,Other,36,Pune,9c70711f-d966-4fb4-8c78-417391a075c2,Toys,-271.55,,0.25,PayPal,2024-02-23,,0,
c3e45071-0026-4064-85c5-9f9c58acd27b,517dbc2f-36cf-4faf-9c9d-25033a3c3bb5,Female,22,Kolkata,4fc65ef4-e482-4a2e-a012-2d797dad6355,Books,604.64,5,0.13,,2025-05-14,11,0,2630.1839999999997
ce5121e5-2d06-49fe-9d05-de0308384b71,cf48922b-76dc-451e-89b6-c04b9e577902,Female,21,Chennai,b7b9b6c1-d325-43a7-af56-80096a5843d7,Toys,272.26,3,0.38,Debit Card,2023-10-06,6,0,506.4036
18b48f90-6a60-4a89-a48a-60261ebfdfea,23f1c301-0baf-4739-9b4c-699c5d6391b4,Female,26,Ahmedabad,e1939f34-6a64-4082-a1b4-b2b727efa89f,Toys,1738.96,3,0.17,,2024-12-21,13,0,4330.0104
394e9a1b-c5ab-4922-8f0e-700108096730,c7b78267-872e-4532-abb0-21085a7f9739,Male,56,Kolkata,1828f353-40e5-4076-ad6e-ec3ff3f10b11,Automotive,1907.84,3,0.41,Credit Card,2024-08-10,8,0,3376.8768
0602a3ef-0fd2-432b-bc90-f898d35d7f06,74ba3d0a-1022-4bc5-b8ca-d425fedd328c,Male,,Mumbai,997ace03-2cb7-406c-b138-722a29f425e1,Electronics,298.54,3,0.03,Credit Card,2023-12-08,1,0,868.7514000000001
08fc4611-e7e5-4498-b230-9cee8fbe46e3,2065e707-45ee-4e6f-ab07-3e2adbb8fc08,Male,51,Hyderabad,31d41f33-4bd8-4e5d-9aa8-10ec5da9076a,Clothing,1645.86,3,0.17,UPI,2025-01-17,11,0,4098.1914
777cf810-42f8-4eb9-92b4-c918767d0c9c,dd129a43-8229-448e-990c-70629c5f197b,Female,,Chennai,f088d37c-289b-4f99-b6ad-7318636b2849,Electronics,1475.69,2,0.05,PayPal,2024-10-30,5,0,2803.811
b4f8999f-016e-4849-940c-7c0d6c126741,ea82be34-5fac-45c5-9714-273bee3afaa1,Male,47,Delhi,50229069-b6d9-4230-841d-95f4d419e73d,Automotive,215.11,,0.04,Cash on Delivery,2024-05-18,2,0,
a343e7ec-f9dc-4bb6-baea-c8d2d2fdf8d9,5ff87c5b-79f0-4445-8154-47f7601548ad,Male,65,Ahmedabad,b4944603-43ee-4812-bd9c-adc314e70bd0,Sports,804.87,5,0.33,Cash on Delivery,2025-01-29,4,0,2696.3144999999995
e6fc28dc-0a37-4d6e-bbff-4a5dc611b818,fa209b52-73a1-495f-9b54-ef86c8bb5ca4,Male,66,Mumbai,6d492dd3-65b0-454b-8ea4-a8c4e9d5e466,Beauty,709.92,4,0.19,Debit Card,2025-01-06,8,0,2300.1408
fa166fe4-aba5-4cc2-aae3-fb8e3ff976e0,d6aa7d03-0f39-480b-a3b6-c4477114574f,Female,29,Kolkata,3fb19eb9-7370-4f59-bc6c-2e2124b2874b,Electronics,1374.0,,0.44,UPI,2023-10-08,1,0,
c743e2df-d955-4ae0-9bbb-ad64eacf31f8,301338d2-b07e-447f-83b4-727a48ad6536,Other,42,Chennai,cc57b60a-5c6d-464d-92c3-dc2150d8daf1,Home,385.61,2,0.26,UPI,2024-06-12,,0,570.7028
d53c485d-7fa9-43c2-8fb0-82da2d7df728,eaf1ed47-24b6-4045-a56e-fd9d495bf6e7,Male,60,Delhi,61a61277-0f5b-49de-94e6-623414f7619b,Home,950.56,1,0.15,Cash on Delivery,2025-02-06,10,0,807.9759999999999
6ea660fb-f3ed-491a-b87b-a963c2f2f2f2,2b648dac-6813-45fc-8cfd-50d8b3e8ec25,Male,22,Ahmedabad,ac3ab878-fba8-4257-9040-61314bd44f99,Beauty,657.03,5,0.36,PayPal,2024-03-03,5,0,2102.4959999999996
525e3757-533a-4f90-be81-a206270ee4ab,fe681de9-261d-4b71-9fc8-65d2f96d2614,Female,42,Ahmedabad,1a9d392b-b795-4806-a5c3-7dbcf9ad0e04,Home,1236.67,,0.31,Credit Card,2024-10-09,12,0,
95dccd9f-840d-45b0-a5b0-51837a7b495e,14729fe1-1a6f-4944-934c-f9b74f1bddd6,Female,53,Chennai,0a13c001-f927-4299-a077-ad2f93ce8ea2,Electronics,891.6,4,0.4,UPI,2024-08-08,14,0,2139.84
9b5b0d63-56bb-4551-9293-e6c909207ee4,ceb2e3e8-4442-4742-bebc-fd05acfbbf54,Male,,Mumbai,0c6ede5c-b450-4fa5-97a0-741bac5bbae9,Sports,732.38,1,0.32,,2024-05-19,11,0,498.01839999999993
2a683790-bd8a-4cf2-9729-2a4ba120e35b,c2d724aa-5d51-4936-8105-6af7aacbb8af,Female,49,Mumbai,a49da1ae-d723-43eb-a04c-15c827362989,Home,893.35,5,0.08,Credit Card,2023-09-12,4,0,4109.41
17d448fa-3765-42f3-be35-99136e1be3d5,7680bc6b-6c5a-4bad-9a8b-92650859f13c,Male,,Hyderabad,578e8735-028e-484d-9cc7-f84987dcede2,Books,2018.02,1,0.34,Debit Card,2024-08-06,2,0,1331.8931999999998
f46f4e1c-32e1-4a3e-9a11-43c9598ebeab,7ba9eb01-eaf3-430f-8258-245e3ed5bb9d,Male,46,Bangalore,84488142-8e0d-4b72-959d-71ad4833499f,Clothing,791.55,4,0.2,Debit Card,2024-10-01,,0,2532.96
e1efdbe3-6973-4417-96c7-58f3e7bf4a55,0d478964-1863-45ea-9c48-6b68b38b3c5d,Female,,Chennai,7688da19-41ce-48a8-8761-6f929f590218,Sports,479.5,2,0.23,Cash on Delivery,2024-02-06,4,0,738.4300000000001
b0b443fe-2fdb-4d28-b0a9-cf38b38d439b,bd41a551-bfd6-4cf3-9dbc-ceaf06d40d5b,Male,57,,40f40f13-4626-44a0-b185-82d16efe29b6,Beauty,1291.72,,0.46,Debit Card,2024-10-28,1,,
ec7c5a81-5def-4558-8b3c-f239e874830d,43ffd5c6-051f-4a49-932c-182cbe06b308,Other,,Chennai,65f7f08f-9c6f-4979-b1cf-6eb018c648cc,Automotive,928.24,3,0.18,Debit Card,2024-08-13,11,1,2283.4704000000006
f4fb76f2-aba7-4c11-a323-3d21d64b1675,0db866d5-0c2a-47bf-bfd0-5cade98f90d5,Male,45,Ahmedabad,c6f53c91-ca2f-4f9d-9b7e-9dff3614542a,Beauty,292.38,5,0.31,UPI,2024-06-21,3,0,1008.711
0d894e8d-0e57-43e2-9a60-d648fc3de03c,154c69c2-8a24-4166-b4c8-4c478d1daa1d,Female,58,Kolkata,3af0f6ab-1bac-4b05-b8e3-1c1f7dc6849d,Automotive,2115.75,2,0.18,Credit Card,2024-08-20,,0,3469.8300000000004
ab022056-b4fa-462a-92ae-0278c54c8e14,3145314a-2d97-4efd-bbb4-f798d5de9881,Female,60,Hyderabad,16d01def-9220-49b4-89d3-f5148ef3fcd6,Automotive,823.76,3,0.05,Credit Card,2024-03-26,,0,2347.7159999999994
2816098b-4ea7-404f-8025-03a273d6ad4c,76a98b52-017c-4076-9c06-be861d7c60a3,Male,45,Ahmedabad,8b1d593c-6696-419c-ba16-03c0fca7b7c2,Beauty,811.07,,0.23,PayPal,2024-06-20,11,0,
502a5ee2-eb75-49f0-bf34-3aa4c9c6b149,2246dabc-1eba-452a-8137-be30d9aa3884,Female,27,Hyderabad,d8418cbc-015e-4812-985e-c5e357fac51c,Automotive,1079.92,2,0.3,Debit Card,2024-02-03,14,0,1511.888
f4110836-d60b-429e-9199-6039b37a3254,5774201c-1107-48ac-ad33-60ef99593609,Male,24,Ahmedabad,7b5f842a-5bb4-4caf-8beb-bebbbcd90954,Home,1865.06,4,0.2,Debit Card,2023-11-11,8,0,5968.192
4d5e5a93-d2bc-4687-aa00-67d4afc5dff9,461a3673-9835-476b-a56c-dc0f35d50642,,19,Bangalore,d52461cf-b716-4dbf-a476-9d72d65ac917,Books,160.13,3,0.2,Credit Card,2023-08-28,14,0,384.312
ff2bbdd2-a908-491e-a32e-758f89572228,bb219b24-4e8f-4caf-ae3a-f1a3561f2b71,Male,,Mumbai,71bf4e5d-d02f-4a7a-a3e5-2a10d6689f73,Electronics,1137.99,5,0.41,Debit Card,2025-02-08,11,0,3357.0705000000003
1fcd06cc-e59b-4e5a-a0c8-c7071b7547a5,9544a0cc-221e-4883-ae93-4bc5a5cc7e23,Male,33,Ahmedabad,684524b0-49fe-4b88-8f40-235937e1224e,Beauty,2043.64,1,0.01,Cash on Delivery,2024-07-31,1,0,2023.2036
6b7e85f6-16b2-42b8-885e-b230b5d4c7b6,c1f74835-401d-4742-b436-889b1addb6d2,Male,32,Chennai,1374dea4-672b-4308-b1cf-1a3e8c845e93,Sports,1064.36,3,0.15,PayPal,2024-09-10,,0,2714.118
ad956dfa-460e-489f-acc9-b1b07c09ad2f,deb57687-0870-4044-88dc-76e79aa365da,,67,Ahmedabad,b17712bb-3324-4ff9-97ef-34e8e411b9f6,Sports,382.33,4,0.41,UPI,2025-04-18,,0,902.2988
b7a9d7dd-ce56-442a-aa74-2228c206006f,9886c33c-2517-45c3-a03b-84082ea5a4ac,Female,39,Ahmedabad,08b8adfb-1041-491f-9e2a-0bad0a098ff7,Clothing,690.8,3,0.46,Credit Card,2024-04-15,,0,1119.0959999999998
c6e71a56-72d3-40e1-bd3f-26f69bd92cd7,8cac5169-0e20-4be2-bfc8-870776d3c04c,Female,51,Delhi,41f10ec5-917b-4521-ad6d-1dadd6d1035c,Books,1103.44,1,0.21,Credit Card,2024-01-01,13,0,871.7176000000001
2e93fa84-b142-4243-ad6d-e352c7f3dee4,3e013a08-0160-49fc-b149-20057b6df55f,Male,28,Chennai,6bb9f6e1-49c1-4b94-8fc4-759ee9390d58,Clothing,1665.4,4,0.44,Cash on Delivery,2024-01-13,7,0,3730.4960000000005
d88839b6-ff03-4ac1-a15c-5796100b1b98,42b9d987-bfb6-449e-badf-c281d81165ef,Female,,Hyderabad,ec72f4b8-a748-4d79-b0df-0e07467f8c4f,Toys,830.33,3,0.1,Debit Card,2025-04-26,4,1,2241.891
9e67cff1-2517-4677-b044-ff7a95f618ad,c9edc851-a152-44b7-b415-f31af2e3b409,Male,,Kolkata,0858ba0c-ec34-4756-acaf-a3032a57944d,Clothing,1413.33,1,0.11,Debit Card,2025-06-09,3,0,1257.8636999999999
355940c1-58e8-4b71-948a-f167e0ec9b0f,f9c7e573-01f6-47c6-8aba-63093ece8aac,Female,,Pune,49a315c1-7b82-4d8c-a477-7c42b7da93c1,Automotive,282.32,4,0.42,Cash on Delivery,2025-03-31,3,0,654.9824000000001
a3b1412b-11d8-41d0-92ec-32bae14a4e0a,3d531d69-9114-44d3-baf4-d19faa20bdab,Male,45,Bangalore,a876e04c-ec3b-451e-8dfa-802b76facae7,Clothing,278.14,,0.45,UPI,2025-02-21,4,0,
6fc05575-db23-472e-b796-8cadeaa3219c,09d9ddad-e9ba-4026-ad69-4b3b79259ca6,Male,68,Chennai,7baa0997-3826-4c61-b3d5-4a414049d72b,Home,758.6,1,0.11,UPI,2024-06-19,10,0,675.154
0c075a56-d32c-475e-9699-796c6b6d8797,e357ac26-1391-4b21-b858-c6203d2ac5a0,Male,27,Kolkata,8369e3fe-9a02-47c9-981e-e54628b08ff2,Automotive,1719.01,4,0.03,UPI,2024-09-24,12,0,6669.7588
e50fdf53-4809-445b-bba5-cc089df3838e,033ee8cd-0fd5-40ad-b451-0b1a97dafc7a,Female,18,Mumbai,bba83e75-8b95-4669-8e0e-19444dcf6109,Books,1034.44,5,0.05,Credit Card,2024-07-04,6,0,4913.59
